,과정명,학원명,기간,훈련비,정원,취업률,연령대
874,"(자격증실기)한식,일식자격증과정",한솔요리아카데미영등포,28,850640,27,32.4,37
875,급식조리양성과정,경산요리커피학원,39,1184820,15,32.3,46
876,바리스타 2급 자격증 양성반,거제커피교육학원,20,615680,18,,36
877,브런치 실무 & 양식조리기능사 취득과정,강승희요리실용전문학교,24,1048110,11,100,30
878,반찬조리전문가(민간)자격증취득과정,전통외식조리직업전문학교,24,911400,18,61.5,47
879,한식조리기능사취득과정(이론+실기),서면요리학원,27,820260,15,41.2,33
880,커피바리스타실무과정(2급/1급 자격증),경희커피바리스타제과직업전문학원,37,1139000,20,41.7,34
881,일식자격증실기 및 일식수제안주,한솔요리제과제빵아카데미,30,911400,16,40.5,40
882,커피바리스타2급자격 + 핸드드립,한솔요리커피제과제빵아카데미,33,1000480,20,43.3,36
883,양식조리기능사실기자격증대비반,한라조리직업전문학원,19,531650,15,45.6,47
884,한식조리기능사 자격 취득과정(이론+실기),마스터요리학원,28,835450,12,44.4,50
885,커피바리스타 1급 자격증 취득반,"한쿡외식문화학원(요리,제과제빵,바리스타,조리)",26,600280,18,39.5,41
886,"한식,양식조리기능사 취득과정",와이제이(YJ)요리나라조리학원,48,1435450,16,,61
887,양식조리기능사 취득과 브런치조리 양성과정,둔산음식나라조리제과커피학원,40,900000,18,50.8,42
888,한식조리기능사(이론+실기)취득 과정,에듀셰프요리제과제빵교육원,27,812660,18,50.5,32
889,양식조리기능사(이론+실기)취득과정,에듀셰프요리직업전문학교,26,698740,12,46.1,34
890,커피바리스타2급 자격증,주식회사한국인재양성교육원,25,769600,18,40.8,27
891,한식조리기능사 이론과실기,경기외식직업전문학교,28,835450,16,50.5,46
892,바리스타카페취업반(바리스타2급+라떼아트+핸드드립+카페음료),한솔요리커피제과제빵학원,33,1015870,20,,27
893,"커피바리스타 심화과정(1급, 라떼아트&카페메뉴)",The국제직업전문학교,38,1154400,16,35.6,27
894,"양식 이태리 브런치메뉴(파스타,샐러드,샌드위치포함)",한솔제과제빵커피바리스타학원,30,941400,20,43.8,36
895,커피바리스타 2급자격증 취득과정,커피인바리스타학원,20,461760,12,42.9,28
896,바리스타 구직자 양성과정,아인커피바리스타학원,50,1154400,12,29.2,38
897,커피바리스타 자격증 취득과정(초급),한국음식문화직업전문학교,25,577200,18,47.4,40
898,커피 바리스타 1급 양성과정(바리스타 1급 + 라떼아트),존스커피바리스타학원,24,738810,12,37.2,34
899,한식조리기능사(이론+실기)취득,에듀셰프요리직업전문학교,30,812660,20,46.1,45
900,한식조리기능사취득,광산음식나라조리학원,30,759500,16,35.6,40
901,커피 브루잉 실무과정(핸드드립),커피문화원직업전문학교,24,554110,16,47.1,34
902,바리스타2급자격증취득과정(이론+실기),(주)씨아이케이한국외식조리직업전문학교(CIK),34,769600,20,50.7,42
903,"한식조리기능사 자격증 대비반(이론,실기)",관악여성인력개발센터,31,698740,12,37.5,42
904,양식+중식 조리기능사 자격증 취득반(이론+실기),김미연요리제과제빵학원,42,1275960,15,64.7,33
905,"한식, 양식조리기능사 자격증대비반(이론,실기)",관악여성인력개발센터,41,1245580,12,37.5,41
906,커피 바리스타 양성 (2급자격취득),은곡직업전문학교,11,554110,10,59.5,32
907,커피 바리스타2급 취득과정,존스커피바리스타학원,22,677240,12,37.2,32
908,브런치까페 실무자양성(커피+양식브런치메뉴),퍼스트요리아카데미건대점학원,58,1770080,12,49.3,37
909,바리스타 양성과정(2급바리스타),수석커피교육학원,19,838860,12,37,41
910,중식조리기능사 및 일식조리기능사 취득과정(이론 및 실기),에듀셰프요리직업전문학교,32,850640,12,46.1,47
911,한식조리기능사 취득과정,검단직업능력개발학원,37,835450,15,43.8,45
912,한식조리기능사 자격증취득(필기+실기),주식회사 퍼스트아카데미,28,835450,15,47.5,46
913,한식조리기능사 자격증 취득(이론+실기),궁전요리제빵직업전문학교,25,759500,18,56.5,42
914,커피바리스타2급자격증취득과정(이론+실기),이성실요리커피제빵학원,20,615680,12,26.2,38
915,반찬조리실무과정,한선생직업전문학교,34,774690,16,53.4,56
916,바리스타입문(바리스타2급+홈카페마스터+커피음료제조)양성과정,성북커피학원,24,738810,18,44.2,38
917,바리스타 양성과정(바리스타2급),세종바리스타학원,32,985080,12,,35
918,양식조리기능사 자격 취득과정(이론+실기),수완직업전문학교,22,835450,18,38.9,40
919,바리스타 2급자격증 취득과정(필기+실기),퍼스트요리아카데미건대점학원,18,538720,12,49.3,30
920,커피 바리스타 입문과정(2급자격/커피음료/커피추출),한국제일요리커피학원,33,1015870,10,36.8,25
921,"커피바리스타 양성과정 (2급자격증포함,필기+실기)",한솔제과제빵커피바리스타학원,25,769600,17,28.8,39
922,일식조리기능사 취득 과정,김해영지요리직업전문학교,34,759500,15,50,40
923,NCS 커피관리 양성과정(바리스타 2급/커피지도사 2급/커피음료제조),분당끌라시꼬커피제과제빵교육원,35,1077440,17,39.9,38
924,[일반고특화] 호텔조리(한식+양식) 자격취득 과정,메이필드호텔스쿨,171,8562900,30,,17
925,"(일반고특화)한식,양식조리기능사취득(일식포함)",효성직업능력개발원,165,8290900,20,58.4,17
926,(일반고) 바리스타&제과제빵기능사 자격취득 및 양성과정,The국제직업전문학교,171,8665920,20,35.6,17
927,(일반고 특화)양식·한식·중식조리기능사 취득 및 실무 양성과정,대구과학대학교,172,8562900,30,59.3,17
928,"(일반고특화)한식, 중식 조리사 양성 및 자격증 취득",강승희요리실용전문학교,174,8562900,18,100,17
929,"(일반고특화)한식조리기능사자격취득 &양식,중식기초",글로벌푸드아트수도직업전문학교,175,8562900,15,72,17
930,"[일반고특화]바리스타(1,2급)&제빵기능사 자격증 취득 양성과정",국제직업전문학교,178,8665920,24,,17
931,"(일반고)제과,제빵기능사 바리스타 취득 및 바리스타 실무자양성과정",NEW국제직업전문학교,171,8684400,20,37.9,17
932,"일반고-외식조리전문가(한식,양식,중식 자격 취득) 양성과정",한라조리직업전문학원,177,8562900,15,45.6,17
933,[일반고특화]한식조리기능사 자격증취득 및 글로벌쉐프(양식실무)양성,서울현대직업전문학교 디지털구로캠퍼스,178,8562900,26,68.2,17
934,(일반고특화)커피바리스타와 제과제빵,경기외식직업전문학교,163,8866010,18,51.2,17
935,(일반고특화)한식조리기능사 및 양식조리기능사 취득,이영자요리학원,170,8562900,10,46.2,17
936,"(일반고 특화) 커피바리스타,조주기능사자격증 취득 실무자 양성",로이문화예술실용전문학교,167,9250816,25,85.7,17
937,(일반고 특화) 한식_양식_중식조리기능사 취득 및 실무 양성과정,(주)상록호텔조리직업전문학교,166,8562900,28,75.2,17
938,"(일반고특화)조리기능사자격증(한식,양식,중식)취득및실무과정",월드호텔외식직업전문학교(병점),171,8562900,16,67.2,17
939,"[일반고특화] 호텔조리(한식, 양식조리기능사 취득 및 실무 양성)",영진직업전문학교,169,8562900,28,,17
940,(일반고특화)커피바리스타&조주기능사 자격증 취득 과정,인천실용전문학교,177,8665920,20,100,17
941,"(일반고특화)양식조리, 한식조리기능사 취득 및 실무양성",(재)대성직업전문학교,174,8562900,30,88.9,17
942,"(일반고특화)한식, 양식 조리사 양성 및 자격증 취득",강승희요리실용전문학교,174,8562900,18,100,17
943,NCS 커피관리 로스팅(로스팅이론/커피로스팅/커피블렌딩/커피테이스팅),분당끌라시꼬커피제과제빵교육원,35,1077440,18,39.9,34
944,한식조리기능사자격증취득과정(이론+실기),전통외식조리직업전문학교,24,729120,18,61.5,44
945,한식조리기능사(이론+실기),전윤숙조리직업전문학교,54,1215200,12,54.9,46
946,"(이론+실기) 한식,중식조리기능사 자격취득",뉴영남요리제과제빵아카데미,45,1275960,10,52.4,49
947,바리스타2급+커피지도사2급(핸드드립) 자격취득과정,위례커피학원,22,677240,18,,31
948,한식조리기능사 취득(이론&실기),한선생직업전문학교,32,729120,16,53.4,42
949,한식조리 - 밑반찬(찬품)조리 과정,김해영지요리직업전문학교,33,1002540,15,50,54
950,"(일반고)한식,양식 조리기능사 취득 및 외식창업실무자 양성과정",NEW국제직업전문학교,171,8580870,20,41.2,17
951,"(일반고 특화) 한식조리기능사 & 양식, 중식조리기능사 자격취득",김희진 요리제과제빵바리스타 학원,168,8562900,20,46.8,17
952,"(일반고특화) 요리사 취업과정 (한식,양식,중식자격증)",경기외식직업전문학교,168,8760370,18,50.5,17
953,"(일반고특화)한식,양식,중식 조리기능사 취득과정",궁전요리제빵직업전문학교,172,8562900,18,56.5,17
954,(일반고 특화) 한식 양식 조리기능사 자격취득 및 양성과정,다옴직업전문학교,170,8562900,24,78.9,17
955,(일반고) 바리스타 및 제과제빵기능사 양성과정(자격증 취득),목포국제직업전문학교,175,8665920,18,29.8,17
956,(일반고특화)한식&양식조리기능사 자격증 취득 및 실무양성과정,국제직업전문학교,178,8562900,25,,17
957,"(일반고특화)한식,양식,중식조리기능사취득",궁전요리제빵미용직업전문학교,174,8562900,20,66.1,17
958,(일반고특화)조리사(양식+중식+한식)자격증취득과정,(주)한국직업전문학교,177,8821130,34,51.6,17
959,"(일반고특화) 호텔외식조리사 양성 및 자격취득(한식,양식,중식,일식)",광주국제직업전문학교,166,8562900,24,70.4,17
960,양식조리기능사 자격증 취득 및 양식쉐프 양성 일반고 특화과정,경북산업직업전문학교,168,8562900,24,90,17
961,[일반고특화]한식조리기능사취득 및 조리실무양성,(재)호남직업전문학교,173,8562900,25,,17
962,(일반고특화)바리스타.제과.제빵 자격취득 및 실무양성,(재)대성직업전문학교,174,8665920,30,,17
963,"(일반고특화)조리기능사자격증(한식,양식,중식)취득및실무과정",월드호텔요리제과커피학원,171,8562900,25,62.6,17
964,"(일반고특화)양식조리기능사 자격취득&한식,중식, 브런치",글로벌푸드아트수도직업전문학교,181,8562900,36,72,17
965,"(일반고특화)양식,한식호텔조리사(양식+한식조리기능사취득)",궁전요리제빵미용직업전문학교,174,8562900,13,66.1,17
966,일반고특화 한식조리·양식조리기능사 자격 취득 및 외식조리사 양성과정,(주)세일직업전문학교,172,8562900,15,65.9,17
967,(일반고특화)한식양식 쉐프 양성과정(한식+양식조리기능사취득),한국산업연수원충북직업전문학교(주),180,8562900,24,,17
968,(일반고 특화) 바리스타자격증_제빵기능사 취득 및 실무 양성과정,(주)상록호텔조리직업전문학교,166,8665920,20,56.3,17
969,(일반고 특화) 한식_양식조리기능사 취득 및 실무 양성과정,(주)상록호텔조리직업전문학교,166,8562900,24,75.2,17
970,(일반고특화)한식+양식+중식조리기능사자격취득(이론+실기)과정,수완직업전문학교,179,8562900,20,38.9,17
971,(일반고특화)바리스타2급&제과제빵기능사 자격취득 및 양성과정,국제직업전문학교,178,8665920,24,,17
972,[일반고특화] 한식양식조리기능사 취득과정(이론&실기),이화요리학원,175,8562900,19,61.9,17
973,"(일반고특화)한식조리, 양식조리기능사 취득 및 실무양성",(재)대성직업전문학교,174,8562900,30,88.9,17
974,한식.중식 실무조리 및 한식조리기능사자격취득(이론+실기)일반고특화과정,경북산업직업전문학교,168,8562900,26,90,17
975,(일반고특화)조리사(한식+양식)자격증 취득 및 한식 기초실무과정,(주)한국직업전문학교,177,8821130,34,51.6,17
976,일반고특화 한식조리+양식조리기능사 취득 및 실무양성,경남요리제과제빵커피학원,173,8562900,18,50,17
977,커피바리스타2급 자격증 취득 및 양성과정 A,노원바리스타전문학원,23,531020,12,,43
978,"조리기능사자격증실기(한식,양식,중식)",한솔요리제과제빵아카데미,50,1519000,20,40.5,44
979,중식조리기능사실기 및 취업실전메뉴,한솔요리아카데미 강동,30,718360,10,48.1,43
980,"일식,복어조리기능사 자격증 취득과정(이론+실기)",국제평생교육원,33,987350,16,46.5,39
981,"일반고특화 바리스타 실무양성(바리스타 1,2급+조주기능사 취득)",경남요리제과직업전문학교,163,8665920,15,26.9,17
982,(일반고 특화) 커피바리스타와 제과제빵기능사 취득과정,한양요리제빵직업전문학교,162,8665920,30,42.9,17
983,"(일반고 특화) 한식,양식,중식조리기능사 취득과정",한양요리제빵직업전문학교,162,8562900,24,57.6,17
984,"일식,중식조리기능사취득과정(이론+실기)",서면요리학원,35,1063300,10,41.2,29
985,바리스타 2급 취득 및 카페메뉴 실무 과정,NEW국제직업전문학교,43,992780,12,37.9,30
