,과정명,학원명,기간,훈련비,정원,취업률,연령대
328,요양보호사 자격증 취득과정,우리요양보호사교육원,30,510000,40,,54
329,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,57
330,요양보호사 자격 취득과정,마산여성인력개발센터(부설요양보호사교육원),60,500160,36,69.6,52
331,요양보호사 자격증 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53,59
332,요양보호사 자격 취득과정,행복한요양보호사교육원,30,550080,30,,52
333,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,33,540000,35,49.4,56
334,요양보호사 국가자격증 취득과정 (2020년도 실업자),성산요양보호사교육원,31,570000,40,,57
335,요양보호사 자격 취득 과정,계양온누리요양보호사교육원,30,540000,40,,55
336,요양보호사 자격증 취득과정,구미요양보호사교육원,30,600000,40,49.1,49
337,요양보호사 자격취득과정,사하요양보호사교육원,30,640080,40,68.2,51
338,요양보호사 자격 취득과정,홍성간호학원부설요양보호사교육원,30,641520,30,40,59
339,AA요양보호사자격취득,(주)북부산요양보호사교육원,36,600000,29,51,54
340,요양보호사자격증 취득과정,상록요양보호사교육원,30,510000,33,47.3,55
341,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54,55
342,요양보호사 자격 취득과정,마음과마음요양보호사교육원,30,450000,30,,59
343,Basic 비NCS 요양보호사 양성과정,인천일신요양보호사교육원,33,540000,40,62.2,56
344,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50,55
345,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,35,450000,15,72,50
346,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,52
347,NCS 요양보호사 자격 취득과정,성모요양보호사교육원,30,600000,38,57.3,55
348,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,53
349,요양보호사 자격 취득과정,서울영등포요양보호사교육원,30,540000,28,,59
350,요양보호사자격취득과정,마창행복요양보호사교육원,30,600000,40,54.5,54
351,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48,58
352,요양보호사양성,제일요양보호사교육원,30,699840,40,43.5,55
353,요양보호사 자격 취득과정,가온요양보호사교육원,30,600000,30,,52
354,요양보호사자격증취득과정,금천요양보호사교육원,30,590400,38,53.5,56
355,요양보호사 자격 취득과정,이레요양보호사교육원,36,510000,36,50.2,56
356,요양보호사 자격 취득과정,희망가득요양보호사교육원,39,600000,40,,52
357,"요양보호사 자격증취득과정(주,야간)",뉴시흥요양보호사교육원,30,540000,35,,52
358,요양보호사자격증취득(취업성공),노아요양보호사교육원,50,570000,21,52,
359,요양보호사 자격증 취득,드림요양보호사교육원,30,600000,29,45.2,55
360,요양보호사 자격증 취득과정,은행동미즈요양보호사교육원,33,500160,40,,60
361,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,53
362,요양보호사 자격 취득과정,명성요양보호사교육원,30,499920,37,52.4,56
363,요양보호사자격증취득과정,새빛요양보호사교육원,30,600000,31,57.6,53
364,"요양보호사1급자격증취득과정(주간,야간)",다사랑요양보호사교육원,59,641520,37,53.3,55
365,요양보호사양성과정(신규반),솔빛간호학원요양보호사교육원,31,600000,30,83.6,51
366,요양보호사 자격 취득과정,충남간호전문학원,35,640080,35,64.4,56
367,요양보호사국가자격증표준반(240시간),춘천다사랑요양보호사교육원,32,504000,33,,54
368,요양보호사 자격 취득과정,대성요양보호사교육원,43,600000,36,63.6,56
369,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,53
370,요양보호사 자격 취득과정,병점길요양보호사교육원,30,540000,34,,64
371,요양보호사 자격 취득 과정,신탄진성모요양보호사교육원,30,500160,40,,48
372,요양보호사 실업자과정(주간),인천서부요양보호사교육원,35,570000,40,46.2,56
373,요양보호사자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70,56
374,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,35,60.2,59
375,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,32,640080,40,46.4,56
376,요양보호사 자격 취득과정,대한요양보호사교육원,41,549840,40,33.3,55
377,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,35,640800,40,54.3,54
378,요양보호사 자격증 취득 과정,산재요양보호사교육원,31,550080,38,52.8,56
379,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,53
380,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,56
381,요양보호사 국가자격증 양성과정,햇빛요양보호사교육원,30,450000,36,66.3,55
382,요양보호사 취득(신규자과정),(사)한국여학사협회 강북여성인력개발센터 부설 요양보호사교육원,30,450000,20,40,57
383,요양보호사자격증취득과정,삼성요양보호사교육원,37,640800,30,57.3,51
384,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,55
385,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,48
386,요양보호사 자격취득 교육과정,더큰요양보호사교육원,56,641520,38,53.3,50
387,요양보호사 자격 취득과정(주간),수경기요양보호사교육원,30,490080,37,,54
388,요양보호사국가자격증취득과정,(주)편안한요양보호사교육원,30,549840,30,,54
389,요양보호사 자격 취득과정,광주역요양보호사교육원,33,600000,36,52.2,59
390,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48,53
391,요양보호사자격증취득과정,부산해운대요양보호사교육원,31,600000,40,62.7,56
392,요양보호사양성,광주간호학원부설요양보호사교육원,38,600000,25,64.3,56
393,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,56
394,요양보호사 자격취득과정,성모요양보호사교육원,50,500160,36,73.1,
395,요양보호사 국자자격 취득,케어대한요양보호사교육원,38,600000,40,51.4,55
396,요양보호사 자격 취득과정(표준반),안양온누리요양보호사교육원,30,450000,40,,55
397,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,31,450000,40,90,50
398,요양보호사 자격 취득과정,사임당요양보호사교육원,50,540000,31,,60
399,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,60
400,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,32,640080,37,59.8,52
401,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50,63
402,요양보호사 자격 취득과정,일등요양보호사교육원,50,450000,30,50.7,53
403,요양보호사자격증 취득과정,주은요양보호사교육원,38,641520,35,55.7,59
404,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,60
405,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,50,510000,40,52.4,52
406,요양보호사 국가자격증 취득과정,굿모닝요양보호사교육원,30,528000,30,,60
407,요양보호사자격증취득과정,인천검단보람요양보호사교육원,30,570000,40,52.6,55
408,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,37,500160,35,35.1,52
409,요양보호사 자격취득과정,성모요양보호사교육원,30,500160,36,73.1,52
410,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,55
411,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,51
412,NCS 요양보호사 국가자격증 취득 과정,사랑드림요양보호사교육원,50,510000,35,,59
413,요양보호사 국가자격 취득과정,국제요양보호사교육원,40,570000,40,40.9,54
414,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,49
415,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,51
416,요양보호사 자격 취득과정,평택명성요양보호사교육원,30,530160,20,,53
417,요양보호사 자격증 취득과정,구미인동요양보호사교육원,30,600000,40,53.3,43
418,요양보호사 자격 취득과정(주간),화명요양보호사교육원,35,600000,39,60.2,54
419,요양보호사 자격증 취득과정,공주간호학원부설요양보호사교육원,38,624000,37,78.5,58
420,요양보호사 자격취득과정(실습포함),대전YWCA여성인력개발센터,53,641280,30,,52
421,요양보호사지격증취득대비반,마두요양보호사교육원,50,640800,40,54.8,57
422,요양보호사 자격 취득과정,안중온누리사랑채요양보호사교육원,30,641520,40,,54
423,요양보호사 자격증 취득과정 (야간),강릉직업전문학교부설 요양보호사교육원,54,550080,30,56.9,63
424,요양보호사 자격 취득 과정,명성요양보호사교육원,40,500160,40,62.5,57
425,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,53,600000,30,46.9,56
426,요양보호사 자격 취득과정,이레요양보호사교육원,60,510000,36,50.2,54
427,요양보호사 자격증 취득과정,가족요양보호사교육원,55,450000,35,64.7,59
428,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50,49
429,간호조무사 자격 취득과정,동남간호조무사학원,218,3260400,36,82,42
430,요양보호사 자격증 취득과정,충주요양보호사교육원,32,600000,38,63.7,56
431,간호조무사 자격취득과정,다온간호학원,236,4081200,28,,27
432,요양보호사 자격 취득과정,다솜요양보호사교육원,33,600000,35,,51
433,요양보호사 자격 취득과정,서울YWCA영등포여성인력개발센터 부설 요양보호사교육원,60,640800,27,48.3,56
434,요양보호사자격증 취득과정,상록요양보호사교육원,45,510000,33,47.3,55
435,요양보호사 자격 취득과정,대천간호학원부설요양보호사교육원,33,650000,40,58.9,50
436,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,68,500160,35,35.1,50
437,요양보호사자격증취득과정,광주사랑요양보호사교육원,33,600000,36,41,58
438,요양보호사 자격증 취득과정,진해보금요양보호사교육원,30,600000,40,45.7,54
439,요양보호사 자격 취득(오전),금정요양보호사교육원,42,600000,40,48.1,52
440,요양보호사자격증취득과정,마음모아요양보호사교육원,30,499920,40,59.1,52
441,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54,56
442,요양보호사 자격증 취득과정,사랑요양보호사교육원,33,640800,40,45.7,58
443,요양보호사 자격취득과정,수원행복 요양보호사 교육원,50,480000,40,58.7,51
444,요양보호사자격증 취득,새고려요양보호사교육원,48,600000,30,50,54
445,요양보호사 자격증,동작여성인력개발센터 요양보호사교육원,50,630000,20,60,55
446,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,55,640080,38,54,52
447,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,31,570000,40,47.3,55
448,요양보호사 자격 취득과정,광주역요양보호사교육원,50,600000,36,52.2,57
449,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,50
450,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,55
451,요양보호사 자격 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),40,641280,30,64.7,52
